filename,width,height,class,xmin,ymin,xmax,ymax
1.3.46.670589.11.8042.5.0.11880.2020062514133475910.jpg,240,240,passive,109,63,124,127
1.3.46.670589.11.8042.5.0.11880.2020062514133504911.jpg,240,240,passive,108,69,123,133
1.3.46.670589.11.8042.5.0.11880.2020062514133535912.jpg,240,240,passive,108,73,124,137
1.3.46.670589.11.8042.5.0.11880.2020062514133567913.jpg,240,240,passive,109,79,125,143
1.3.46.670589.11.8042.5.0.11880.2020062514133596914.jpg,240,240,passive,109,81,125,145
1.3.46.670589.11.8042.5.0.11880.2020062514133628915.jpg,240,240,passive,109,84,125,148
1.3.46.670589.11.8042.5.0.11880.2020062514133659916.jpg,240,240,passive,109,89,125,154
1.3.46.670589.11.8042.5.0.11880.2020062514133690917.jpg,240,240,passive,110,91,126,156
1.3.46.670589.11.8042.5.0.11880.2020062514133720918.jpg,240,240,passive,109,93,125,158
1.3.46.670589.11.8042.5.0.11880.2020062514133751919.jpg,240,240,passive,109,98,125,162
1.3.46.670589.11.8042.5.0.11880.2020062514133782920.jpg,240,240,passive,109,102,125,166
1.3.46.670589.11.8042.5.0.11880.2020062514133814921.jpg,240,240,passive,109,106,124,170
1.3.46.670589.11.8042.5.0.11880.2020062514133843922.jpg,240,240,passive,108,112,123,176
1.3.46.670589.11.8042.5.0.11880.2020062514133875923.jpg,240,240,passive,108,118,123,182
1.3.46.670589.11.8042.5.0.11880.2020062514133906924.jpg,240,240,passive,108,123,123,187
1.3.46.670589.11.8042.5.0.11880.2020062514133937925.jpg,240,240,passive,108,128,123,192
1.3.46.670589.11.8042.5.0.11880.2020062514133967926.jpg,240,240,passive,108,131,123,195
1.3.46.670589.11.8042.5.0.11880.2020062514133998927.jpg,240,240,passive,108,134,123,197
1.3.46.670589.11.8042.5.0.11880.2020062514134029928.jpg,240,240,passive,107,134,122,198
1.3.46.670589.11.8042.5.0.11880.2020062514134060929.jpg,240,240,passive,107,134,122,198
1.3.46.670589.11.8042.5.0.11880.2020062514134090930.jpg,240,240,passive,106,134,121,198
1.3.46.670589.11.8042.5.0.11880.2020062514134121931.jpg,240,240,passive,105,134,120,198
1.3.46.670589.11.8042.5.0.11880.2020062514134153932.jpg,240,240,passive,104,134,119,198
1.3.46.670589.11.8042.5.0.11880.2020062514134184933.jpg,240,240,passive,104,134,118,198
1.3.46.670589.11.8042.5.0.11880.2020062514134214934.jpg,240,240,passive,103,135,117,199
1.3.46.670589.11.8042.5.0.11880.2020062514134245935.jpg,240,240,passive,103,134,117,198
1.3.46.670589.11.8042.5.0.11880.2020062514134276936.jpg,240,240,passive,103,133,118,197
1.3.46.670589.11.8042.5.0.11880.2020062514134307937.jpg,240,240,passive,103,131,118,195
1.3.46.670589.11.8042.5.0.11880.2020062514134337938.jpg,240,240,passive,102,132,117,196
1.3.46.670589.11.8042.5.0.11880.2020062514134368939.jpg,240,240,passive,102,131,117,195
1.3.46.670589.11.8042.5.0.11880.2020062514134400940.jpg,240,240,passive,101,127,116,191
1.3.46.670589.11.8042.5.0.11880.2020062514134431941.jpg,240,240,passive,102,121,117,185
1.3.46.670589.11.8042.5.0.11880.2020062514134460942.jpg,240,240,passive,102,119,117,183
1.3.46.670589.11.8042.5.0.11880.2020062514134492943.jpg,240,240,passive,102,117,117,181
1.3.46.670589.11.8042.5.0.11880.2020062514134523944.jpg,240,240,passive,102,115,117,179
1.3.46.670589.11.8042.5.0.11880.2020062514134553945.jpg,240,240,passive,102,113,116,177
1.3.46.670589.11.8042.5.0.11880.2020062514134584946.jpg,240,240,passive,102,111,116,175
1.3.46.670589.11.8042.5.0.11880.2020062514134615947.jpg,240,240,passive,102,109,115,173
1.3.46.670589.11.8042.5.0.11880.2020062514134646948.jpg,240,240,passive,102,107,114,171
1.3.46.670589.11.8042.5.0.11880.2020062514134676949.jpg,240,240,passive,102,112,115,176
1.3.46.670589.11.8042.5.0.11880.2020062514134707950.jpg,240,240,passive,102,119,115,183
1.3.46.670589.11.8042.5.0.11880.2020062514134739951.jpg,240,240,passive,102,124,115,188
1.3.46.670589.11.8042.5.0.11880.2020062514134770952.jpg,240,240,passive,102,130,116,194
1.3.46.670589.11.8042.5.0.11880.2020062514134800953.jpg,240,240,passive,103,134,117,198
1.3.46.670589.11.8042.5.0.11880.2020062514134831954.jpg,240,240,passive,103,138,117,202
1.3.46.670589.11.8042.5.0.11880.2020062514134862955.jpg,240,240,passive,103,140,117,204
1.3.46.670589.11.8042.5.0.11880.2020062514134892956.jpg,240,240,passive,103,141,118,205
1.3.46.670589.11.8042.5.0.11880.2020062514134923957.jpg,240,240,passive,104,143,119,207
1.3.46.670589.11.8042.5.0.11880.2020062514134954958.jpg,240,240,passive,104,144,119,208
1.3.46.670589.11.8042.5.0.11880.2020062514134985959.jpg,240,240,passive,105,145,120,209
1.3.46.670589.11.8042.5.0.11880.2020062514135015960.jpg,240,240,passive,105,146,121,210
1.3.46.670589.11.8042.5.0.11880.2020062514135046961.jpg,240,240,passive,106,147,122,211
1.3.46.670589.11.8042.5.0.11880.2020062514135078962.jpg,240,240,passive,106,148,122,212
1.3.46.670589.11.8042.5.0.11880.2020062514135109963.jpg,240,240,passive,107,149,124,213
1.3.46.670589.11.8042.5.0.11880.2020062514135139964.jpg,240,240,passive,107,150,124,214
1.3.46.670589.11.8042.5.0.11880.2020062514135170965.jpg,240,240,passive,108,151,125,215
1.3.46.670589.11.8042.5.0.11880.2020062514135201966.jpg,240,240,passive,108,151,126,215
1.3.46.670589.11.8042.5.0.11880.2020062514135232967.jpg,240,240,passive,108,152,126,216
1.3.46.670589.11.8042.5.0.11880.2020062514135262968.jpg,240,240,passive,108,153,126,217
1.3.46.670589.11.8042.5.0.11880.2020062514135293969.jpg,240,240,passive,108,153,127,217
1.3.46.670589.11.8042.5.0.11880.2020062514135325970.jpg,240,240,passive,109,153,128,217
1.3.46.670589.11.8042.5.0.11880.2020062514135356971.jpg,240,240,passive,109,153,127,217
1.3.46.670589.11.8042.5.0.11880.2020062514135385972.jpg,240,240,passive,109,152,127,216
1.3.46.670589.11.8042.5.0.11880.2020062514135417973.jpg,240,240,passive,110,152,128,216
1.3.46.670589.11.8042.5.0.11880.2020062514135448974.jpg,240,240,passive,110,152,128,216
1.3.46.670589.11.8042.5.0.11880.2020062514135478975.jpg,240,240,passive,110,151,128,215
1.3.46.670589.11.8042.5.0.11880.2020062514135509976.jpg,240,240,passive,110,150,128,214
1.3.46.670589.11.8042.5.0.11880.2020062514135540977.jpg,240,240,passive,111,148,129,212
1.3.46.670589.11.8042.5.0.11880.2020062514135571978.jpg,240,240,passive,111,146,128,210
1.3.46.670589.11.8042.5.0.11880.2020062514135601979.jpg,240,240,passive,111,145,128,209
1.3.46.670589.11.8042.5.0.11880.2020062514135632980.jpg,240,240,passive,111,143,128,207
1.3.46.670589.11.8042.5.0.11880.2020062514135664981.jpg,240,240,passive,111,141,128,205
1.3.46.670589.11.8042.5.0.11880.2020062514135695982.jpg,240,240,passive,111,139,127,203
1.3.46.670589.11.8042.5.0.11880.2020062514135725983.jpg,240,240,passive,111,138,127,202
1.3.46.670589.11.8042.5.0.11880.2020062514135756984.jpg,240,240,passive,111,136,127,200
1.3.46.670589.11.8042.5.0.11880.2020062514135787985.jpg,240,240,passive,110,135,126,199
1.3.46.670589.11.8042.5.0.11880.2020062514135818986.jpg,240,240,passive,110,135,126,199
1.3.46.670589.11.8042.5.0.11880.2020062514135848987.jpg,240,240,passive,109,134,126,198
1.3.46.670589.11.8042.5.0.11880.2020062514135879988.jpg,240,240,passive,108,133,125,197
1.3.46.670589.11.8042.5.0.11880.2020062514135910989.jpg,240,240,passive,107,132,124,197
1.3.46.670589.11.8042.5.0.11880.2020062514135940990.jpg,240,240,passive,106,128,123,192
1.3.46.670589.11.8042.5.0.11880.2020062514135971991.jpg,240,240,passive,104,123,121,187
1.3.46.670589.11.8042.5.0.11880.2020062514140003992.jpg,240,240,passive,103,119,120,183
1.3.46.670589.11.8042.5.0.11880.2020062514140034993.jpg,240,240,passive,102,115,118,179
1.3.46.670589.11.8042.5.0.11880.2020062514140064994.jpg,240,240,passive,102,114,119,178
1.3.46.670589.11.8042.5.0.11880.2020062514140095995.jpg,240,240,passive,103,113,121,177
1.3.46.670589.11.8042.5.0.11880.2020062514140126996.jpg,240,240,passive,103,112,121,176
1.3.46.670589.11.8042.5.0.11880.2020062514140157997.jpg,240,240,passive,106,120,124,184
1.3.46.670589.11.8042.5.0.11880.2020062514140187998.jpg,240,240,passive,108,125,125,189
1.3.46.670589.11.8042.5.0.11880.2020062514140218999.jpg,240,240,passive,110,131,126,195
1.3.46.670589.11.8042.5.0.11880.2020062514140250000.jpg,240,240,passive,112,136,127,200
1.3.46.670589.11.8042.5.0.11880.2020062514140281001.jpg,240,240,passive,112,138,127,202
1.3.46.670589.11.8042.5.0.11880.2020062514140310002.jpg,240,240,passive,113,138,127,202
1.3.46.670589.11.8042.5.0.11880.2020062514140342003.jpg,240,240,passive,113,138,127,202
1.3.46.670589.11.8042.5.0.11880.2020062514140373004.jpg,240,240,passive,113,138,127,202
1.3.46.670589.11.8042.5.0.11880.2020062514140404005.jpg,240,240,passive,113,138,127,202
1.3.46.670589.11.8042.5.0.11880.2020062514140434006.jpg,240,240,passive,113,137,127,201
1.3.46.670589.11.8042.5.0.11880.2020062514140465007.jpg,240,240,passive,111,138,128,202
1.3.46.670589.11.8042.5.0.11880.2020062514140496008.jpg,240,240,passive,114,138,127,203
1.3.46.670589.11.8042.5.0.11880.2020062514140528009.jpg,240,240,passive,104,136,116,200
1.3.46.670589.11.8042.5.0.11880.2020062514140557010.jpg,240,240,passive,104,134,116,198
1.3.46.670589.11.8042.5.0.11880.2020062514140589011.jpg,240,240,passive,104,133,116,197
1.3.46.670589.11.8042.5.0.11880.2020062514140620012.jpg,240,240,passive,104,131,115,195
1.3.46.670589.11.8042.5.0.11880.2020062514140650013.jpg,240,240,passive,104,129,115,194
1.3.46.670589.11.8042.5.0.11880.2020062514140681014.jpg,240,240,passive,104,127,116,191
1.3.46.670589.11.8042.5.0.11880.2020062514140712015.jpg,240,240,passive,104,125,116,189
1.3.46.670589.11.8042.5.0.11880.2020062514140743016.jpg,240,240,passive,104,123,117,187
1.3.46.670589.11.8042.5.0.11880.2020062514140773017.jpg,240,240,passive,104,121,117,185
1.3.46.670589.11.8042.5.0.11880.2020062514140804018.jpg,240,240,passive,104,119,118,183
1.3.46.670589.11.8042.5.0.11880.2020062514140835019.jpg,240,240,passive,104,116,118,180
1.3.46.670589.11.8042.5.0.11880.2020062514140867020.jpg,240,240,passive,104,114,119,178
1.3.46.670589.11.8042.5.0.11880.2020062514140896021.jpg,240,240,passive,103,111,118,175
1.3.46.670589.11.8042.5.0.11880.2020062514140928022.jpg,240,240,passive,103,108,117,172
1.3.46.670589.11.8042.5.0.11880.2020062514140959023.jpg,240,240,passive,103,104,117,168
1.3.46.670589.11.8042.5.0.11880.2020062514140990024.jpg,240,240,passive,102,101,115,165
1.3.46.670589.11.8042.5.0.11880.2020062514141020025.jpg,240,240,passive,102,97,115,161
1.3.46.670589.11.8042.5.0.11880.2020062514141051026.jpg,240,240,passive,102,101,115,165
1.3.46.670589.11.8042.5.0.11880.2020062514141082027.jpg,240,240,passive,102,105,115,169
1.3.46.670589.11.8042.5.0.11880.2020062514141112028.jpg,240,240,passive,102,108,115,172
1.3.46.670589.11.8042.5.0.11880.2020062514141143029.jpg,240,240,passive,103,109,118,173
1.3.46.670589.11.8042.5.0.11880.2020062514141175030.jpg,240,240,passive,105,109,122,173
1.3.46.670589.11.8042.5.0.11880.2020062514141206031.jpg,240,240,passive,106,110,125,173
1.3.46.670589.11.8042.5.0.11880.2020062514141235032.jpg,240,240,passive,107,108,126,172
1.3.46.670589.11.8042.5.0.11880.2020062514141267033.jpg,240,240,passive,108,107,128,172
1.3.46.670589.11.8042.5.0.11880.2020062514141298034.jpg,240,240,passive,108,106,128,170
1.3.46.670589.11.8042.5.0.11880.2020062514141329035.jpg,240,240,passive,108,104,128,168
1.3.46.670589.11.8042.5.0.11880.2020062514141359036.jpg,240,240,passive,108,102,127,166
1.3.46.670589.11.8042.5.0.11880.2020062514141390037.jpg,240,240,passive,108,100,127,164
1.3.46.670589.11.8042.5.0.11880.2020062514141421038.jpg,240,240,passive,108,99,128,162
1.3.46.670589.11.8042.5.0.11880.2020062514141453039.jpg,240,240,passive,108,94,127,158
1.3.46.670589.11.8042.5.0.11880.2020062514141482040.jpg,240,240,passive,108,90,126,154
1.3.46.670589.11.8042.5.0.11880.2020062514141514041.jpg,240,240,passive,108,88,126,152
1.3.46.670589.11.8042.5.0.11880.2020062514141545042.jpg,240,240,passive,107,79,125,143
1.3.46.670589.11.8042.5.0.11880.2020062514141576043.jpg,240,240,passive,107,72,124,137
1.3.46.670589.11.8042.5.0.11880.2020062514141606044.jpg,240,240,passive,106,73,124,137
1.3.46.670589.11.8042.5.0.11880.2020062514141637045.jpg,240,240,passive,107,73,124,137
1.3.46.670589.11.8042.5.0.11880.2020062514141668046.jpg,240,240,passive,106,73,123,137
1.3.46.670589.11.8042.5.0.11880.2020062514141698047.jpg,240,240,passive,105,70,122,134
1.3.46.670589.11.8042.5.0.11880.2020062514141729048.jpg,240,240,passive,103,64,121,128
1.3.46.670589.11.8042.5.0.11880.2020062514141760049.jpg,240,240,passive,102,61,120,125
1.3.46.670589.11.8042.5.0.11880.2020062514141792050.jpg,240,240,passive,102,56,120,120
1.3.46.670589.11.8042.5.0.11880.2020062514141821051.jpg,240,240,passive,101,51,119,116
1.3.46.670589.11.8042.5.0.11880.2020062514141853052.jpg,240,240,passive,98,52,117,116
1.3.46.670589.11.8042.5.0.11880.2020062514141884053.jpg,240,240,passive,97,48,117,111
1.3.46.670589.11.8042.5.0.11880.2020062514141915054.jpg,240,240,passive,96,50,118,113
1.3.46.670589.11.8042.5.0.11880.2020062514141945055.jpg,240,240,passive,97,50,119,114
1.3.46.670589.11.8042.5.0.11880.2020062514141976056.jpg,240,240,passive,98,49,120,108
1.3.46.670589.11.8042.5.0.11880.2020062514142007057.jpg,240,240,passive,95,48,120,107
1.3.46.670589.11.8042.5.0.11880.2020062514142039058.jpg,240,240,passive,94,49,120,104
1.3.46.670589.11.8042.5.0.11880.2020062514142068059.jpg,240,240,passive,93,47,121,104
1.3.46.670589.11.8042.5.0.11880.2020062514142100060.jpg,240,240,passive,92,45,121,104
1.3.46.670589.11.8042.5.0.11880.2020062514142131061.jpg,240,240,passive,91,44,121,103
1.3.46.670589.11.8042.5.0.11880.2020062514142160062.jpg,240,240,passive,91,44,122,102
1.3.46.670589.11.8042.5.0.11880.2020062514142192063.jpg,240,240,passive,91,44,124,101
1.3.46.670589.11.8042.5.0.11880.2020062514142223064.jpg,240,240,passive,91,44,125,99
1.3.46.670589.11.8042.5.0.11880.2020062514142254065.jpg,240,240,passive,91,45,127,99
1.3.46.670589.11.8042.5.0.11880.2020062514142285066.jpg,240,240,passive,91,45,130,98
1.3.46.670589.11.8042.5.0.11880.2020062514142315067.jpg,240,240,passive,91,45,129,97
1.3.46.670589.11.8042.5.0.11880.2020062514142346068.jpg,240,240,passive,91,45,130,96
1.3.46.670589.11.8042.5.0.11880.2020062514142378069.jpg,240,240,passive,90,45,129,95
1.3.46.670589.11.8042.5.0.11880.2020062514142407070.jpg,240,240,passive,90,44,128,94
1.3.46.670589.11.8042.5.0.11880.2020062514142439071.jpg,240,240,passive,89,44,128,94
1.3.46.670589.11.8042.5.0.11880.2020062514142470072.jpg,240,240,passive,88,44,127,94
1.3.46.670589.11.8042.5.0.11880.2020062514142501073.jpg,240,240,passive,87,43,127,93
1.3.46.670589.11.8042.5.0.11880.2020062514142531074.jpg,240,240,passive,87,43,127,93
1.3.46.670589.11.8042.5.0.11880.2020062514142562075.jpg,240,240,passive,86,42,128,92
1.3.46.670589.11.8042.5.0.11880.2020062514142593076.jpg,240,240,passive,85,42,127,91
1.3.46.670589.11.8042.5.0.11880.2020062514142625077.jpg,240,240,passive,84,41,127,90
1.3.46.670589.11.8042.5.0.11880.2020062514142654078.jpg,240,240,passive,83,40,126,89
1.3.46.670589.11.8042.5.0.11880.2020062514142685079.jpg,240,240,passive,82,40,128,88
1.3.46.670589.11.8042.5.0.11880.2020062514142717080.jpg,240,240,passive,81,39,127,88
1.3.46.670589.11.8042.5.0.11880.2020062514142748081.jpg,240,240,passive,80,39,127,88
1.3.46.670589.11.8042.5.0.11880.2020062514142778082.jpg,240,240,passive,80,38,123,86
